item_id,tier,source,source_note,name,icon,slot,armor_type,hand_type,weapon_type,ranged_weapon_type,set_name,class_allowlist,has_effect,sockets,socket_bonus,weapon_min,weapon_max,weapon_speed,url,strength,agility,stamina,intellect,healing_power,spell_damage,arcane_damage,fire_damage,frost_damage,holy_damage,nature_damage,shadow_damage,spell_hit,spell_crit,spell_haste,spell_pen,spirit,attack_power,ranged_attack_power,feral_attack_power,melee_hit,melee_crit,melee_haste,armor_pen,expertise,defense,block_rating,block_value,dodge,parry,resilience,armor,bonus_armor
32368,T6,raid_drop,,Tome of the Lightbringer,inv_relics_libramofhope,Ranged,,,,7,,,yes,,,,,,https://www.wowhead.com/tbc/item=32368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32369,T6,raid_drop,,Blade of Savagery,inv_sword_87,Weapon,,One Hand,Sword,,,,,,,98,183,1.4,https://www.wowhead.com/tbc/item=32369,,,19,,,,,,,,,,,,,,,44,44,,15,22,,,,,,,,,,,
32370,T6,raid_drop,,Nadina's Pendant of Purity,inv_jewelry_necklace_32,Neck,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32370,,,16,14,79,27,,,,,,,,19,,,,,,,,,,,,,,,,,,,
32373,T6,raid_drop,,Helm of the Illidari Shatterer,inv_helmet_98,Head,Plate,,,,,,,Meta|Yellow,stamina=6,,,,https://www.wowhead.com/tbc/item=32373,51,,29,,,,,,,,,,,,,,,,,,34,42,,,,,,,,,,1434,
32374,T6,raid_drop,,"Zhar'doom, Greatstaff of the Devourer",inv_staff_59,Weapon,,Two Hand,Staff,,,,,,,145,322,3.2,https://www.wowhead.com/tbc/item=32374,,,70,47,259,259,,,,,,,,36,55,,,,,,,,,,,,,,,,,,
32375,T6,raid_drop,,Bulwark of Azzinoth,inv_shield_32,Weapon,,Off Hand,Shield,,,,yes,,,,,,https://www.wowhead.com/tbc/item=32375,,,60,,,,,,,,,,,,,,,,,,,,,,,29,,174,,,,6336,
32376,T6,raid_drop,,Forest Prowler's Helm,inv_helmet_95,Head,Mail,,,,,,,Red|Meta,35=2,,,,https://www.wowhead.com/tbc/item=32376,,42,29,28,,,,,,,,,,,,,,100,100,,,20,,,,,,,,,,803,
32377,T6,raid_drop,,Mantle of Darkness,inv_shoulder_67,Shoulder,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32377,,,34,,,,,,,,,,,,,,,94,94,,22,33,,,,,,,,,,333,
32387,,worn,,Idol of the Raven Goddess,inv-mount_raven_54,Ranged,,,,6,,,yes,,,,,,https://www.wowhead.com/tbc/item=32387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32450,,arena,,Gladiator's Gavel,inv_mace_47,Weapon,,Main Hand,Mace,,,,,,,22,110,1.6,https://www.wowhead.com/tbc/item=32450,,,28,18,199,199,,,,,,,,,,,,,,,,,,,,,,,,,18,,
32451,,arena,,Gladiator's Salvation,inv_mace_47,Weapon,,Main Hand,Mace,,,,,,,22,110,1.6,https://www.wowhead.com/tbc/item=32451,,,28,18,375,125,,,,,,,,,,,,,,,,,,,,,,,,,18,,
32461,,crafted,"Crafted, Engineering",Furious Gizmatic Goggles,inv_gizmo_newgoggles,Head,Plate,,,,,,yes,Meta|Blue,melee_crit=4,,,,https://www.wowhead.com/tbc/item=32461,48,,28,,,,,,,,,,,,,,,,,,13,38,,,,,,,,,,1296,
32471,T6,raid_drop,,Shard of Azzinoth,inv_weapon_shortblade_62,Weapon,,One Hand,Dagger,,,,,,,161,242,1.9,https://www.wowhead.com/tbc/item=32471,,,,,,,,,,,,,,,,,,64,64,,,,,,,,,,,,,,
32472,,crafted,"Crafted, Engineering",Justicebringer 2000 Specs,inv_gizmo_newgoggles,Head,Plate,,,,,,yes,Meta|Blue,spell_crit=4,,,,https://www.wowhead.com/tbc/item=32472,,,29,13,101,34,,,,,,,,39,,,,,,,,,,,,,,,,,,1296,
32473,,crafted,"Crafted, Engineering",Tankatronic Goggles,inv_gizmo_newgoggles,Head,Plate,,,,,,yes,Meta|Yellow,stamina=6,,,,https://www.wowhead.com/tbc/item=32473,,,67,,,,,,,,,,,,,,,,,,13,,,,,38,,,22,,,1296,
32474,,crafted,"Crafted, Engineering",Surestrike Goggles v2.0,inv_gizmo_newgoggles,Head,Mail,,,,,,yes,Meta|Blue,agility=4,,,,https://www.wowhead.com/tbc/item=32474,,,28,,,,,,,,,,,,,,,96,96,,13,38,,,,,,,,,,726,
32475,,crafted,"Crafted, Engineering",Living Replicator Specs,inv_gizmo_newgoggles,Head,Mail,,,,,,yes,Meta|Blue,healing_power=9|spell_damage=3,,,,https://www.wowhead.com/tbc/item=32475,,,14,38,106,36,,,,,,,,,,,,,,,,,,,,,,,,,,726,
32476,,crafted,"Crafted, Engineering",Gadgetstorm Goggles,inv_gizmo_newgoggles,Head,Mail,,,,,,yes,Meta|Blue,healing_power=5|spell_damage=5,,,,https://www.wowhead.com/tbc/item=32476,,,28,,55,55,,,,,,,12,40,,,,,,,,,,,,,,,,,,726,
32478,,crafted,"Crafted, Engineering",Deathblow X11 Goggles,inv_gizmo_newgoggles,Head,Leather,,,,,,yes,Meta|Blue,agility=4,,,,https://www.wowhead.com/tbc/item=32478,,48,28,,,,,,,,,,,,,,,76,76,,11,,,,,,,,,,,326,
32479,,crafted,"Crafted, Engineering",Wonderheal XT40 Shades,inv_gizmo_newgoggles,Head,Leather,,,,,,yes,Meta|Blue,healing_power=9|spell_damage=3,,,,https://www.wowhead.com/tbc/item=32479,,,15,38,106,36,,,,,,,,,,,22,,,,,,,,,,,,,,,326,
32480,,crafted,"Crafted, Engineering",Magnified Moon Specs,inv_gizmo_newgoggles,Head,Leather,,,,,,yes,Meta|Blue,healing_power=5|spell_damage=5,,,,https://www.wowhead.com/tbc/item=32480,,,22,24,50,50,,,,,,,,41,,,,,,,,,,,,,,,,,,326,
32483,T6,raid_drop,,The Skull of Gul'dan,inv_misc_bone_elfskull_01,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=32483,,,,,55,55,,,,,,,25,,,,,,,,,,,,,,,,,,,,
32491,,reputation,"Ashtongue Deathsworn, Exalted",Ashtongue Talisman of Vision,inv_jewelry_necklace_31,Trinket,,,,,,Shaman,yes,,,,,,https://www.wowhead.com/tbc/item=32491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32492,,reputation,"Ashtongue Deathsworn, Exalted",Ashtongue Talisman of Lethality,inv_misc_coin_10,Trinket,,,,,,Rogue,yes,,,,,,https://www.wowhead.com/tbc/item=32492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32494,,crafted,"Crafted, Engineering",Destruction Holo-gogs,inv_gizmo_newgoggles,Head,Cloth,,,,,,yes,Meta|Blue,healing_power=5|spell_damage=5,,,,https://www.wowhead.com/tbc/item=32494,,,22,24,64,64,,,,,,,,29,,,,,,,,,,,,,,,,,,174,
32495,,crafted,"Crafted, Engineering",Powerheal 4000 Lens,inv_gizmo_newgoggles,Head,Cloth,,,,,,yes,Meta|Blue,healing_power=9|spell_damage=3,,,,https://www.wowhead.com/tbc/item=32495,,,14,38,101,34,,,,,,,,,,,28,,,,,,,,,,,,,,,174,
32496,T6,raid_drop,,Memento of Tyrande,inv_summerfest_fireflower,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=32496,,,,,118,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
32497,T6,raid_drop,,Stormrage Signet Ring,inv_jewelry_ring_67,Finger,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32497,,,33,,,,,,,,,,,,,,,66,66,,30,,,126,,,,,,,,,
32500,T6,raid_drop,,Crystal Spire of Karabor,inv_mace_56,Weapon,,Main Hand,Mace,,,,yes,,,17,132,1.8,https://www.wowhead.com/tbc/item=32500,,,22,15,486,162,,,,,,,,,,,,,,,,,,,,,,,,,,,
32501,T6,raid_drop,,Shadowmoon Insignia,inv_jewelcrafting_shadowsongamethyst_01,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=32501,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,32,,,,
32505,T6,raid_drop,,Madness of the Betrayer,spell_shadow_charm,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=32505,,,,,,,,,,,,,,,,,,84,84,,20,,,,,,,,,,,,
32508,,crafted,"Crafted, Jewelcrafting",Necklace of the Deep,inv_jewelry_necklace_03,Neck,,,,,,,,Red|Red,melee_hit=3,,,,https://www.wowhead.com/tbc/item=32508,,21,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32510,T6,raid_drop,,Softstep Boots of Tracking,inv_boots_chain_01,Feet,Mail,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32510,,27,,29,,,,,,,,,,,,,,76,76,,17,26,,,,,,,,,,679,
32512,T6,raid_drop,,Girdle of Lordaeron's Fallen,inv_belt_28,Waist,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32512,,,32,32,70,24,,,,,,,,,38,,,,,,,,,,,,,,,,,993,
32513,T6,raid_drop,,Wristbands of Divine Influence,inv_bracer_13,Wrist,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32513,,,24,21,62,21,,,,,,,,,,,28,,,,,,,,,,,,,,,103,
32515,T5,raid_drop,,Wristguards of Determination,inv_bracer_19,Wrist,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32515,,,37,,,,,,,,,,,,,,,,,,,,,,,24,13,,19,,,703,
32516,T5,raid_drop,,Wraps of Purification,inv_bracer_13,Wrist,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32516,,,24,25,53,18,,,,,,,,,,,,,,,,,,,,,,,,,,94,
32517,T6,raid_drop,,The Wavemender's Mantle,inv_shoulder_61,Shoulder,Mail,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32517,,,37,26,84,28,,,,,,,,,,,,,,,,,,,,,,,,,,741,
32518,T6,raid_drop,,Veil of Turning Leaves,inv_shoulder_58,Shoulder,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32518,,,29,29,84,28,,,,,,,,,,,38,,,,,,,,,,,,,,,333,
32519,T6,raid_drop,,Belt of Divine Guidance,inv_belt_07,Waist,Cloth,,,,,,,Yellow|Blue,healing_power=7|spell_damage=3,,,,https://www.wowhead.com/tbc/item=32519,,,35,24,73,25,,,,,,,,,,,32,,,,,,,,,,,,,,,133,
32521,T6,raid_drop,,Faceplate of the Impenetrable,inv_helmet_98,Head,Plate,,,,,,,Meta|Red,stamina=6,,,,https://www.wowhead.com/tbc/item=32521,,,82,,,,,,,,,,,,,,,,,,,,,,,30,29,45,38,,,1532,
32524,T6,raid_drop,,Shroud of the Highborne,inv_misc_cape_06,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32524,,,24,23,68,23,,,,,,,,,32,,,,,,,,,,,,,,,,,126,
32525,T6,raid_drop,,Cowl of the Illidari High Lord,inv_helmet_53,Head,Cloth,,,,,,,Meta|Blue,healing_power=5|spell_damage=5,,,,https://www.wowhead.com/tbc/item=32525,,,33,31,64,64,,,,,,,21,47,,,,,,,,,,,,,,,,,,205,
32526,T6,raid_drop,,Band of Devastation,inv_jewelry_ring_35,Finger,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32526,,,44,,,,,,,,,,,,,,,66,66,,,,31,,,,,,,,,,
32527,T6,raid_drop,,Ring of Ancient Knowledge,inv_jewelry_ring_35,Finger,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32527,,,30,20,39,39,,,,,,,,,31,,,,,,,,,,,,,,,,,,
32528,T6,raid_drop,,Blessed Band of Karabor,inv_jewelry_ring_35,Finger,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32528,,,20,20,73,25,,,,,,,,,30,,,,,,,,,,,,,,,,,,
32531,,drop,,Gezzarak's Fang,inv_jewelry_necklace_09,Neck,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32531,,,,15,57,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
32533,,drop,,Karrog's Shard,inv_misc_gem_flamespessarite_02,Weapon,,Off Hand,Off Hand,,,,,,,,,,https://www.wowhead.com/tbc/item=32533,,,,,35,35,,,,,,,,12,,,,,,,,,,,,,,,,,,,
32535,,drop,,Gift of the Talonpriests,inv_jewelry_ring_24,Finger,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32535,,,,12,66,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
32540,,drop,,Terokk's Might,inv_misc_cape_08,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32540,,16,18,,,,,,,,,,,,,,,56,56,,,,,,,,,,,,,89,
32541,,drop,,Terokk's Wisdom,inv_misc_cape_02,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32541,,,18,16,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,89,
32568,,crafted,"Crafted, Blacksmithing",Swiftsteel Bracers,inv_bracer_15,Wrist,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32568,35,,32,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,772,
32570,,crafted,"Crafted, Blacksmithing",Swiftsteel Shoulders,inv_shoulder_29,Shoulder,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32570,47,,29,,,,,,,,,,,,,,,,,,19,,35,,,,,,,,,1324,
32571,,crafted,"Crafted, Blacksmithing",Dawnsteel Bracers,inv_bracer_02,Wrist,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32571,,,21,23,64,22,,,,,,,,,28,,,,,,,,,,,,,,,,,772,
32573,,crafted,"Crafted, Blacksmithing",Dawnsteel Shoulders,inv_shoulder_66,Shoulder,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32573,,,31,28,81,27,,,,,,,,,38,,,,,,,,,,,,,,,,,1324,
32574,,crafted,"Crafted, Leatherworking",Bindings of Lightning Reflexes,inv_bracer_02,Wrist,Mail,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32574,,21,15,16,,,,,,,,,,,,,,56,56,,,,27,,,,,,,,,432,
32575,,crafted,"Crafted, Leatherworking",Shoulders of Lightning Reflexes,inv_shoulder_66,Shoulder,Mail,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32575,,27,19,21,,,,,,,,,,,,,,74,74,,,,37,,,,,,,,,741,
32577,,crafted,"Crafted, Leatherworking",Living Earth Bindings,inv_bracer_02,Wrist,Mail,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32577,,,27,20,64,22,,,,,,,,,28,,,,,,,,,,,,,,,,,432,
32579,,crafted,"Crafted, Leatherworking",Living Earth Shoulders,inv_shoulder_66,Shoulder,Mail,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32579,,,32,28,86,29,,,,,,,,,37,,,,,,,,,,,,,,,,,741,
32580,,crafted,"Crafted, Leatherworking",Swiftstrike Bracers,inv_bracer_15,Wrist,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32580,,20,34,,,,,,,,,,,,,,,50,50,,,,27,,,,,,,,,194,
32581,,crafted,"Crafted, Leatherworking",Swiftstrike Shoulders,inv_shoulder_23,Shoulder,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32581,,29,34,,,,,,,,,,,,,,,74,74,,,,38,,,,,,,,,333,
32582,,crafted,"Crafted, Leatherworking",Bracers of Renewed Life,inv_bracer_02,Wrist,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32582,,,26,20,64,22,,,,,,,,,28,,,,,,,,,,,,,,,,,194,
32583,,crafted,"Crafted, Leatherworking",Shoulderpads of Renewed Life,inv_shoulder_07,Shoulder,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32583,,,34,29,81,27,,,,,,,,,38,,,,,,,,,,,,,,,,,333,
32585,,crafted,"Crafted, Tailoring",Swiftheal Mantle,inv_shoulder_25,Shoulder,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32585,,,21,16,84,28,,,,,,,,,27,,28,,,,,,,,,,,,,,,177,
32586,,crafted,"Crafted, Tailoring",Bracers of Nimble Thought,inv_bracer_13,Wrist,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32586,,,27,20,34,34,,,,,,,,,28,,,,,,,,,,,,,,,,,103,
32587,,crafted,"Crafted, Tailoring",Mantle of Nimble Thought,inv_shoulder_02,Shoulder,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32587,,,37,26,44,44,,,,,,,,,38,,,,,,,,,,,,,,,,,177,
32589,T6,raid_drop,,Hellfire-Encased Pendant,inv_jewelry_necklace_17,Neck,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32589,,,16,17,,,,51,,,,,,24,,,12,,,,,,,,,,,,,,,,
32590,T6,raid_drop,,Nethervoid Cloak,inv_misc_cape_10,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32590,,,27,18,,,,,,,,53,18,,,,,,,,,,,,,,,,,,,118,
32591,T6,raid_drop,,Choker of Serrated Blades,inv_jewelry_necklace_34,Neck,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32591,,,37,,,,,,,,,,,,,,,70,70,,,,,175,,,,,,,,,
32592,T6,raid_drop,,Chestguard of Relentless Storms,inv_chest_chain_11,Chest,Mail,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32592,,,36,30,74,74,,,,,,,,46,,,,,,,,,,,,,,,,,,988,
32593,T6,raid_drop,,Treads of the Den Mother,inv_boots_wolf,Feet,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32593,38,32,47,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,211
32606,T6,raid_drop,,Girdle of the Lightbearer,inv_belt_28,Waist,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32606,49,,33,21,,,,,,,,,,,,,,,,,,,32,,,,,,,,,993,
32608,T6,raid_drop,,Pillager's Gauntlets,inv_gauntlets_62,Hands,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32608,38,,45,,,,,,,,,,,,,,,,,,18,,38,,,,,,,,,1103,
32609,T6,raid_drop,,Boots of the Divine Light,inv_boots_cloth_08,Feet,Cloth,,,,,,,Yellow|Blue,healing_power=7|spell_damage=3,,,,https://www.wowhead.com/tbc/item=32609,,,47,24,73,25,,,,,,,,,,,24,,,,,,,,,,,,,,,162,
32645,,reputation,"Ogri'la, Exalted",Crystalline Crossbow,inv_weapon_crossbow_14,Ranged,,,,2,,,,,,165,248,2.8,https://www.wowhead.com/tbc/item=32645,,12,16,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,
32647,,reputation,"Ogri'la, Exalted",Shard-bound Bracers,inv_bracer_13,Wrist,Leather,,,,,,,Blue,attack_power=4|ranged_attack_power=4,,,,https://www.wowhead.com/tbc/item=32647,,20,18,,,,,,,,,,,,,,,42,42,,,,,,,,,,,,,146,
32648,,reputation,"Ogri'la, Exalted",Vortex Walking Boots,inv_boots_plate_02,Feet,Plate,,,,,,,Yellow|Blue,strength=3,,,,https://www.wowhead.com/tbc/item=32648,28,,28,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,914,
32651,,reputation,"Ogri'la, Exalted",Crystal Orb of Enlightenment,inv_misc_orb_04,Weapon,,Off Hand,Off Hand,,,,,,,,,,https://www.wowhead.com/tbc/item=32651,,,18,16,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
32653,,reputation,"Ogri'la, Revered",Apexis Cloak,inv_misc_cape_08,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32653,,,15,15,57,19,,,,,,,,,,,,,,,,,,,,,,,,,,78,
32655,,crafted,,Crystalweave Bracers,inv_bracer_09,Wrist,Cloth,,,,,,,Red,healing_power=2|spell_damage=2,,,,https://www.wowhead.com/tbc/item=32655,,,,16,23,23,,,,,,,,12,,,,,,,,,,,,,,,,,,78,
32658,,drop,,Badge of Tenacity,inv_misc_armorkit_12,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=32658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,
32662,,drop,,Flaming Quartz Staff,inv_staff_draenei_a_03,Weapon,,Two Hand,Staff,,,,,,,93,172,2.1,https://www.wowhead.com/tbc/item=32662,,,28,46,121,121,,,,,,,,26,,,,,,,,,,,,,,,,,,,
32665,,crafted,,Crystalweave Cape,inv_misc_cape_02,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32665,,15,15,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,78,
32756,,crafted,"Crafted, Engineering",Gyro-Balanced Khorium Destroyer,inv_weapon_rifle_13,Ranged,,,,3,,,,Yellow,stamina=3,148,275,2.8,https://www.wowhead.com/tbc/item=32756,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32830,,drop,,Severin's Cane,inv_staff_32,Weapon,,Two Hand,Staff,,,,,,,106,190,2.4,https://www.wowhead.com/tbc/item=32830,,,60,40,194,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
32837,T6,raid_drop,,Warglaive of Azzinoth,inv_weapon_glave_01,Weapon,,Main Hand,Sword,,The Twin Blades of Azzinoth,Warrior|Rogue,,,,214,398,2.8,https://www.wowhead.com/tbc/item=32837,,22,29,,,,,,,,,,,,,,,44,44,,21,,,,,,,,,,,,
32838,T6,raid_drop,,Warglaive of Azzinoth,inv_weapon_glave_01,Weapon,,Off Hand,Sword,,The Twin Blades of Azzinoth,Warrior|Rogue,,,,107,199,1.4,https://www.wowhead.com/tbc/item=32838,,21,28,,,,,,,,,,,,,,,44,44,,,23,,,,,,,,,,,
32854,,crafted,"Crafted, Blacksmithing",Hammer of Righteous Might,inv_mace_41,Weapon,,Two Hand,Mace,,,,,,,94,186,2.1,https://www.wowhead.com/tbc/item=32854,,,55,37,168,168,,,,,,,,,,,,,,,,,,,,,,,,,,,
32864,,reputation,"Netherwing, Revered",Commander's Badge,inv_misc_gem_sapphire_01,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=32864,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32872,,drop,,Illidari Rod of Discipline,inv_wand_12,Ranged,,,,5,,,,Blue,healing_power=2|spell_damage=2,107,199,1.4,https://www.wowhead.com/tbc/item=32872,,,9,,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
32942,,drop,,Ring of the Overseer,inv_jewelry_ring_22,Finger,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=32942,,16,,,,,,,,,,,,,,,,56,56,,12,,,,,,,,,,,,
32943,T6,raid_drop,,Swiftsteel Bludgeon,inv_mace_44,Weapon,,One Hand,Mace,,,,,,,105,196,1.5,https://www.wowhead.com/tbc/item=32943,,,,,,,,,,,,,,,,,,40,40,,19,,27,,,,,,,,,,
32944,T5,raid_drop,,Talon of the Phoenix,inv_weapon_hand_12,Weapon,,Main Hand,Fist,,,,,,,182,339,2.7,https://www.wowhead.com/tbc/item=32944,,,,,,,,,,,,,,,,,,52,52,,15,19,,,,,,,,,,,
32945,T6,raid_drop,,Fist of Molten Fury,inv_weapon_hand_14,Weapon,,Off Hand,Fist,,The Fists of Fury,,,,,120,181,1.5,https://www.wowhead.com/tbc/item=32945,,20,28,,,,,,,,,,,,,,,38,38,,,,,,,,,,,,,,
32946,T6,raid_drop,,Claw of Molten Fury,inv_weapon_hand_14,Weapon,,Main Hand,Fist,,The Fists of Fury,,,,,216,325,2.7,https://www.wowhead.com/tbc/item=32946,,20,28,,,,,,,,,,,,,,,38,38,,,,,,,,,,,,,,
32961,,arena,,Merciless Gladiator's Reprieve,inv_misc_book_06,Weapon,,Off Hand,Off Hand,,,,,,,,,,https://www.wowhead.com/tbc/item=32961,,,27,19,62,21,,,,,,,,,,,,,,,,,,,,,,,,,27,,
32963,,arena,,Merciless Gladiator's Gavel,inv_mace_47,Weapon,,Main Hand,Mace,,,,,,,19,113,1.6,https://www.wowhead.com/tbc/item=32963,,,27,18,225,225,,,,,,,15,,,,,,,,,,,,,,,,,,18,,
32964,,arena,,Merciless Gladiator's Salvation,inv_mace_47,Weapon,,Main Hand,Mace,,,,,,,19,113,1.6,https://www.wowhead.com/tbc/item=32964,,,31,21,423,141,,,,,,,,,,,,,,,,,,,,,,,,,21,,
32977,,drop,,Marshal's Mooncloth Cuffs,inv_bracer_07,Wrist,Cloth,,,,,Priest|Mage|Warlock,,Yellow,healing_power=2|spell_damage=2,,,,https://www.wowhead.com/tbc/item=32977,,,25,14,42,14,,,,,,,,,,,,,,,,,,,,,,,,,14,84,
33054,T5,raid_drop,,The Seal of Danzalar,inv_jewelry_ring_39,Finger,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=33054,,,33,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,21,,295
33055,T5,raid_drop,,Band of Vile Aggression,inv_jewelry_ring_71,Finger,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=33055,,,37,,,,,,,,,,,,,,,50,50,,,,,,,,,,,,25,,
33058,T5,raid_drop,,Band of the Vigilant,inv_jewelry_ring_43,Finger,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=33058,,,33,,46,16,,,,,,,,21,,,,,,,,,,,,,,,,,21,,
33122,,crafted,"Crafted, Leatherworking",Cloak of Darkness,inv_misc_cape_20,Back,Cloth,,,,,,,Blue,melee_crit=2,,,,https://www.wowhead.com/tbc/item=33122,23,,25,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,101,
33204,,crafted,"Crafted, Leatherworking",Shadowprowler's Chestguard,inv_chest_plate11,Chest,Leather,,,,,,,Red|Blue|Yellow,agility=4,,,,https://www.wowhead.com/tbc/item=33204,32,40,12,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,333,
33309,,arena,,Merciless Gladiator's Redoubt,inv_shield_31,Weapon,,Off Hand,Shield,,,,,,,,,,https://www.wowhead.com/tbc/item=33309,,,27,19,62,21,,,,,,,,,,,,,,,,,,,,,,152,,,27,5727,
33313,,arena,,Merciless Gladiator's Barrier,inv_shield_31,Weapon,,Off Hand,Shield,,,,,,,,,,https://www.wowhead.com/tbc/item=33313,,,27,19,33,33,,,,,,,,,,,,,,,,,,,,,,152,,,27,5727,
33662,,arena,,Vengeful Gladiator's Bonecracker,inv_mace_41,Weapon,,Off Hand,Mace,,,,,,,108,201,1.5,https://www.wowhead.com/tbc/item=33662,,,30,,,,,,,,,,,,,,,34,34,,8,21,,49,,,,,,,12,,
33663,,arena,,Vengeful Gladiator's Bonegrinder,inv_mace_43,Weapon,,Two Hand,Mace,,,,,,,386,580,3.6,https://www.wowhead.com/tbc/item=33663,46,,62,,,,,,,,,,,,,,,,,,15,46,,98,,,,,,,33,,
33669,,arena,,Vengeful Gladiator's Cleaver,inv_axe_84,Weapon,,One Hand,Axe,,,,,,,187,349,2.6,https://www.wowhead.com/tbc/item=33669,,,30,,,,,,,,,,,,,,,34,34,,8,21,,49,,,,,,,12,,
33670,,arena,,Vengeful Gladiator's Decapitator,inv_axe_60,Weapon,,Two Hand,Axe,,,,,,,386,580,3.6,https://www.wowhead.com/tbc/item=33670,,,62,,,,,,,,,,,,,,,92,92,,15,46,,98,,,,,,,33,,
33687,,arena,,Vengeful Gladiator's Gavel,inv_mace_56,Weapon,,Main Hand,Mace,,,,,,,16,116,1.6,https://www.wowhead.com/tbc/item=33687,,,30,20,247,247,,,,,,,17,,,,,,,,,,,,,,,,,,18,,
33716,,arena,,Vengeful Gladiator's Staff,inv_staff_60,Weapon,,Two Hand,Staff,,,,,,,91,198,2,https://www.wowhead.com/tbc/item=33716,46,,62,,,,,,,,,,,,,,,,,1110,22,46,,,,,,,,,33,,
